data,produto,categoria,regiao,vendedor,vendas,quantidade,custo,lucro
2025-03-30,teclado,eletrônicos,norte,paulo,7544,11,2032.1050438477507,5511.8949561522495
2024-02-24,ssd,periféricos,sul,carlos,6587,7,151.3248609746439,6435.675139025356
2023-05-04,notebook,periféricos,sul,Bob,4845,21,1944.933622726147,2900.066377273853
2024-02-26,headset,eletrônicos,leste,Alice,11680,10,1170.8081480157575,10509.191851984242
2025-12-22,mouse,periféricos,norte,diana,2738,4,4928.356468127314,-2190.3564681273137
2025-02-06,teclado,periféricos,norte,Bob,1932,5,1399.0410616629063,532.9589383370937
2024-04-27,headset,periféricos,sul,diana,6097,5,4266.748313290025,1830.2516867099748
2024-06-02,teclado,eletrônicos,oeste,paulo,6744,11,4753.7220649682085,1990.2779350317915
2023-06-04,ssd,periféricos,leste,diana,3670,9,2440.4902509075628,1229.5097490924372
2023-04-02,mouse,periféricos,leste,paulo,10121,28,357.71439622825216,9763.285603771748
2025-09-08,monitor,eletrônicos,sul,Bob,11474,16,375.0507344644331,11098.949265535566
2024-03-30,mouse,eletrônicos,norte,paulo,11915,9,288.6708709758274,11626.329129024172
2024-08-20,ssd,periféricos,sul,elena,3368,22,5933.867363721446,-2565.867363721446
2024-05-24,mouse,periféricos,sul,Charlie,3907,4,2598.6368621292413,1308.3631378707587
2024-01-21,monitor,periféricos,sul,paulo,4166,2,6386.697472863896,-2220.697472863896
2024-02-09,notebook,periféricos,sul,carlos,2987,14,3499.3239648353656,-512.3239648353656
2023-09-03,teclado,eletrônicos,oeste,Bob,10723,3,3667.7449585733134,7055.255041426686
2025-01-11,monitor,periféricos,oeste,elena,6150,18,4142.0302118758245,2007.9697881241755
2024-10-22,headset,eletrônicos,norte,Alice,7184,21,5727.209134490823,1456.790865509177
2024-10-11,ssd,eletrônicos,sul,diana,7459,6,2246.14269737128,5212.8573026287195
2025-06-19,notebook,periféricos,oeste,elena,4389,11,1042.9718083055332,3346.028191694467
2023-03-06,headset,periféricos,norte,David,4578,21,4483.9740947163755,94.02590528362452
2025-11-02,headset,eletrônicos,sul,elena,9761,18,2669.662776082495,7091.337223917505
2023-08-01,ssd,eletrônicos,leste,Bob,4300,12,3584.5312042508563,715.4687957491437
2023-08-30,notebook,periféricos,oeste,elena,9672,5,5203.817930031459,4468.182069968541
2024-05-07,headset,eletrônicos,norte,elena,11259,9,3993.475869838863,7265.524130161137
2023-12-04,headset,periféricos,leste,carlos,1596,20,4992.608231438676,-3396.608231438676
2023-06-22,notebook,periféricos,sul,paulo,9782,28,4390.064016739932,5391.935983260068
2024-11-02,mouse,eletrônicos,sul,diana,11186,26,5939.187265733905,5246.812734266095
2023-06-13,headset,eletrônicos,sul,Charlie,6618,18,5671.01801227603,946.9819877239697
2024-04-09,teclado,periféricos,oeste,Alice,5940,19,4310.783943124264,1629.2160568757363
2025-09-21,notebook,eletrônicos,norte,Charlie,4325,3,5456.9119252088785,-1131.9119252088785
2024-05-11,headset,periféricos,leste,elena,5230,9,6998.592049999093,-1768.5920499990934
2024-11-30,ssd,periféricos,norte,David,1014,4,3503.588599282295,-2489.588599282295
2024-01-30,monitor,periféricos,oeste,Bob,7010,17,3349.0835361704458,3660.9164638295542
2024-12-03,teclado,eletrônicos,norte,diana,8813,17,6132.82531715085,2680.1746828491496
2023-11-04,monitor,periféricos,oeste,Bob,6367,23,4693.8263893725925,1673.1736106274075
2023-07-02,monitor,periféricos,sul,carlos,5822,23,642.3736993629013,5179.626300637099
2024-09-20,headset,periféricos,leste,Bob,1652,2,7145.527164273364,-5493.527164273364
2024-05-24,teclado,periféricos,sul,Alice,4834,9,323.80216972210985,4510.19783027789
2024-06-29,teclado,periféricos,norte,David,1560,9,6007.299141181165,-4447.299141181165
2024-09-15,mouse,periféricos,sul,Charlie,3920,5,6089.649610218158,-2169.649610218158
2024-08-16,monitor,periféricos,leste,elena,10247,15,7628.6397954328895,2618.3602045671105
2025-01-13,teclado,periféricos,sul,elena,4809,15,508.7445145463804,4300.255485453619
2024-07-07,mouse,periféricos,leste,David,4151,3,4807.106337413168,-656.1063374131681
2023-01-21,notebook,periféricos,leste,diana,11846,19,3468.4973193662595,8377.502680633741
2024-07-07,mouse,periféricos,sul,Bob,3633,28,2698.613002487573,934.3869975124271
2024-02-01,ssd,eletrônicos,oeste,diana,4712,3,795.3229975686585,3916.6770024313414
2024-09-16,headset,periféricos,norte,Charlie,748,6,4536.220627796769,-3788.220627796769
2023-04-15,notebook,periféricos,oeste,diana,9333,4,3874.00254734294,5458.99745265706
2023-07-11,notebook,periféricos,oeste,carlos,10274,24,908.0713085561122,9365.928691443887
2023-01-17,ssd,eletrônicos,sul,David,11126,13,4930.916896208901,6195.083103791099
2024-01-28,mouse,periféricos,norte,Charlie,3191,27,5924.588712403272,-2733.5887124032724
2024-02-29,headset,eletrônicos,norte,Charlie,8310,13,6156.844144344894,2153.1558556551063
2023-05-09,mouse,periféricos,oeste,paulo,6541,27,7250.555651038425,-709.5556510384249
2024-07-25,teclado,periféricos,sul,Charlie,7437,11,3323.0082757591153,4113.991724240885
2023-01-29,mouse,eletrônicos,norte,paulo,216,5,7628.3363274873245,-7412.3363274873245
2025-10-30,notebook,periféricos,oeste,Alice,8273,1,6934.2008882548735,1338.7991117451265
2023-08-30,headset,eletrônicos,norte,elena,11740,9,2428.292442509597,9311.707557490403
2023-08-20,mouse,eletrônicos,sul,paulo,2900,17,1341.521655807711,1558.478344192289
2025-02-27,headset,periféricos,sul,David,8811,22,3528.2840173338664,5282.715982666134
2024-12-15,headset,periféricos,sul,diana,10066,1,3263.0377670112557,6802.962232988744
2025-01-28,teclado,periféricos,norte,paulo,6956,3,4639.696898223138,2316.3031017768617
2025-03-12,teclado,periféricos,leste,Charlie,6579,15,4700.418960035764,1878.581039964236
2025-02-14,notebook,eletrônicos,norte,David,8273,26,6019.896916289404,2253.1030837105964
2024-12-26,ssd,eletrônicos,leste,paulo,1781,21,4118.328389788432,-2337.328389788432
2023-07-19,headset,periféricos,sul,paulo,6602,26,910.1953162508631,5691.8046837491365
2025-08-02,ssd,eletrônicos,oeste,Charlie,924,23,6877.6673775806,-5953.6673775806
2023-03-20,notebook,eletrônicos,leste,carlos,11354,10,2533.3354988266815,8820.664501173318
2025-08-13,headset,periféricos,sul,carlos,6257,8,7772.675885628209,-1515.6758856282086
2025-05-05,headset,eletrônicos,sul,paulo,7954,12,1013.4520607437796,6940.54793925622
2024-04-11,monitor,eletrônicos,leste,carlos,10845,25,7669.349284081425,3175.650715918575
2024-08-03,ssd,periféricos,oeste,Bob,9828,22,800.8135105095345,9027.186489490465
2025-07-28,mouse,eletrônicos,sul,Charlie,4169,15,1909.806212540711,2259.193787459289
2024-03-24,teclado,periféricos,leste,Bob,1079,27,448.9131413254094,630.0868586745905
2023-03-28,mouse,eletrônicos,oeste,David,3162,9,5664.49612138084,-2502.49612138084
2023-04-11,ssd,periféricos,oeste,Bob,5174,24,6814.365993648591,-1640.365993648591
2025-10-28,teclado,eletrônicos,sul,David,6414,25,3517.842967982565,2896.157032017435
2025-04-24,mouse,eletrônicos,norte,paulo,8123,10,7433.8948343360435,689.1051656639565
2023-03-28,monitor,periféricos,norte,David,9847,20,4755.168648304349,5091.831351695651
2023-02-12,teclado,periféricos,sul,David,4879,9,5069.656512736464,-190.6565127364638
2024-02-12,headset,periféricos,oeste,diana,8111,15,6775.720077470098,1335.2799225299023
2024-10-25,mouse,periféricos,sul,Bob,11286,23,2430.657624010564,8855.342375989436
2025-11-06,teclado,eletrônicos,leste,diana,2969,21,2885.7845129147963,83.21548708520368
2023-05-28,monitor,eletrônicos,norte,paulo,6805,21,7255.139200021583,-450.13920002158284
2023-10-04,teclado,eletrônicos,leste,Charlie,1334,1,7215.630888627009,-5881.630888627009
2023-08-20,teclado,periféricos,sul,Bob,8630,2,7813.743587510898,816.2564124891023
2024-01-01,monitor,eletrônicos,sul,Charlie,6493,26,7222.559466218036,-729.5594662180356
2024-03-11,mouse,eletrônicos,oeste,Charlie,10153,19,1088.7865253842183,9064.213474615783
2024-02-03,notebook,periféricos,oeste,David,677,14,6603.89634620494,-5926.89634620494
2024-05-13,mouse,periféricos,oeste,elena,1066,8,3325.920746627985,-2259.920746627985
2024-06-23,ssd,eletrônicos,leste,Bob,10050,6,7927.146739091828,2122.853260908172
2024-07-16,monitor,periféricos,oeste,Charlie,3724,12,3820.4652374841044,-96.46523748410436
2024-03-17,mouse,eletrônicos,sul,elena,3469,26,4466.381773417587,-997.3817734175873
2025-02-11,teclado,eletrônicos,oeste,carlos,1556,27,4275.817328833845,-2719.817328833845
2023-12-16,monitor,periféricos,norte,Charlie,1391,29,2628.15727647756,-1237.1572764775601
2024-06-03,headset,eletrônicos,oeste,carlos,5356,15,674.1749440319119,4681.825055968088
2023-05-18,mouse,periféricos,leste,Bob,7399,14,7173.557744783195,225.44225521680528
2025-09-18,monitor,periféricos,norte,paulo,3283,21,6437.1924352081915,-3154.1924352081915
2024-01-03,mouse,eletrônicos,norte,diana,948,29,1185.0521020325807,-237.0521020325807
2023-12-26,monitor,eletrônicos,norte,Bob,1673,1,6232.004709092577,-4559.004709092577
2025-07-09,teclado,eletrônicos,leste,diana,7359,28,5036.705595120831,2322.2944048791687
2023-11-25,headset,periféricos,sul,diana,5078,11,3320.4188003075687,1757.5811996924313
2025-08-19,headset,eletrônicos,oeste,Bob,3038,28,2091.847500836857,946.1524991631431
2024-04-07,ssd,periféricos,norte,Charlie,2840,25,6889.051965337681,-4049.0519653376814
2025-08-03,monitor,periféricos,norte,Alice,4241,3,5625.4910136089,-1384.4910136089002
2025-08-20,mouse,eletrônicos,norte,Charlie,7432,19,4418.100082995564,3013.8999170044362
2025-04-15,headset,periféricos,sul,Charlie,9583,18,4907.782788475835,4675.217211524165
2023-06-18,headset,eletrônicos,sul,paulo,6399,20,801.2441620908734,5597.755837909127
2023-08-05,notebook,eletrônicos,leste,David,840,28,3833.4445064166403,-2993.4445064166403
2024-01-13,notebook,eletrônicos,sul,David,8869,2,1614.1063188627597,7254.8936811372405
2023-04-29,headset,eletrônicos,oeste,Charlie,1645,29,1730.398737749897,-85.39873774989701
2023-07-09,monitor,eletrônicos,leste,carlos,11235,25,5317.527381311985,5917.472618688015
2025-02-05,ssd,eletrônicos,leste,paulo,1042,28,7297.148722527561,-6255.148722527561
2024-01-05,headset,eletrônicos,oeste,diana,8728,26,3277.7523549885045,5450.2476450114955
2023-05-29,teclado,periféricos,oeste,elena,9591,7,1725.3742422565479,7865.625757743452
2024-10-13,mouse,eletrônicos,oeste,David,10870,8,5218.075742914301,5651.924257085699
2025-02-08,ssd,periféricos,leste,Charlie,6023,19,6979.801407094516,-956.8014070945164
2024-01-09,teclado,periféricos,leste,paulo,4653,22,6006.684904890128,-1353.6849048901277
2025-02-19,ssd,periféricos,leste,Alice,11870,15,6960.55726584977,4909.44273415023
2023-06-09,teclado,eletrônicos,oeste,carlos,1047,10,4329.512994405531,-3282.5129944055307
2023-12-17,mouse,periféricos,oeste,Bob,860,22,6034.859855403992,-5174.859855403992
2025-06-10,mouse,periféricos,norte,Charlie,3845,29,1189.3113101227768,2655.688689877223
2024-06-06,notebook,eletrônicos,sul,paulo,2836,1,2838.3349536764767,-2.3349536764767436
2024-06-05,monitor,eletrônicos,norte,Charlie,7338,6,3165.2293826936575,4172.7706173063425
2025-02-21,teclado,periféricos,oeste,elena,5928,13,4129.462310268594,1798.5376897314063
2023-09-30,notebook,eletrônicos,leste,diana,7918,14,7438.284773234044,479.7152267659558
2025-07-24,teclado,eletrônicos,oeste,carlos,5163,3,7004.42875695962,-1841.42875695962
2023-07-02,notebook,eletrônicos,sul,David,4662,11,1145.4418989303415,3516.5581010696587
2024-05-02,mouse,eletrônicos,norte,David,565,3,1448.4940429091087,-883.4940429091087
2025-04-25,ssd,periféricos,norte,David,9813,19,2912.5131527441777,6900.486847255823
2023-05-04,notebook,eletrônicos,leste,elena,4330,10,2382.6914178541374,1947.3085821458626
2025-09-11,teclado,eletrônicos,norte,Bob,4412,27,4948.985948997597,-536.985948997597
2025-02-28,teclado,eletrônicos,norte,paulo,10773,15,7229.986298295195,3543.0137017048046
2024-02-18,monitor,periféricos,oeste,carlos,2665,11,7701.349010046887,-5036.349010046887
2024-11-16,mouse,periféricos,norte,carlos,9437,15,5256.535384078994,4180.464615921006
2023-04-23,teclado,eletrônicos,norte,David,9151,26,6718.2208750966065,2432.7791249033935
2025-06-06,headset,eletrônicos,norte,David,11386,27,4239.601425827913,7146.398574172087
2023-05-02,ssd,periféricos,leste,diana,5790,24,1729.9494191315146,4060.0505808684857
2023-02-08,notebook,eletrônicos,leste,elena,6766,13,4235.532223780341,2530.467776219659
2024-05-11,monitor,eletrônicos,oeste,Alice,1142,5,4476.254203386196,-3334.2542033861964
2025-02-18,ssd,periféricos,norte,Alice,9623,4,5960.263908571368,3662.736091428632
2025-07-31,mouse,eletrônicos,leste,Charlie,4520,13,1821.473278482205,2698.526721517795
2023-05-29,monitor,eletrônicos,leste,Charlie,1923,9,2997.018226126915,-1074.0182261269151
2025-10-18,notebook,periféricos,oeste,carlos,3711,25,2963.0975561793653,747.9024438206347
2024-10-22,notebook,periféricos,sul,carlos,3966,17,7678.761598270026,-3712.7615982700263
2023-10-29,headset,eletrônicos,norte,Bob,6783,2,3596.0440857876138,3186.9559142123862
2023-08-26,mouse,periféricos,leste,Bob,1906,24,6060.34422100132,-4154.34422100132
2024-10-08,monitor,eletrônicos,oeste,Alice,2523,5,6026.426140485557,-3503.426140485557
2024-10-24,monitor,eletrônicos,oeste,elena,2726,16,2183.1099436416716,542.8900563583284
2023-08-24,teclado,eletrônicos,oeste,Charlie,9233,7,4609.2079398241185,4623.7920601758815
2023-07-22,headset,periféricos,leste,Alice,4334,1,7162.878915083693,-2828.878915083693
2023-09-13,headset,periféricos,norte,elena,9049,28,3843.5659380990396,5205.43406190096
2024-08-20,monitor,eletrônicos,sul,Alice,2547,26,7565.330658152965,-5018.330658152965
2024-10-23,monitor,eletrônicos,norte,Charlie,10476,12,1778.5091762473598,8697.49082375264
2023-08-23,ssd,periféricos,oeste,paulo,10696,21,667.3401177303234,10028.659882269676
2024-06-17,ssd,periféricos,oeste,Bob,6119,11,7140.314675306415,-1021.3146753064148
2025-05-09,ssd,periféricos,sul,diana,4685,12,6793.635087860755,-2108.6350878607554
2025-02-08,headset,eletrônicos,norte,diana,7033,19,7941.31181739605,-908.3118173960502
2024-06-24,teclado,periféricos,oeste,diana,8277,26,5460.796425850414,2816.2035741495856
2023-08-01,notebook,periféricos,oeste,Charlie,9318,12,7498.568379203824,1819.4316207961756
2024-04-07,ssd,eletrônicos,norte,David,884,12,6629.436278666158,-5745.436278666158
2024-03-11,teclado,eletrônicos,oeste,David,10810,14,6767.856558311088,4042.1434416889124
2023-10-10,mouse,eletrônicos,norte,David,10882,2,4587.601237997805,6294.398762002195
